ID,INDUSTRY_ID,NAME,PARENT_ID,LEVEL_TYPE,DESCRIPTION,NAME_EN,DESCRIPTION_EN
217,145,罐头食品制造,14,2.0,指将符合要求的原料经处理、分选、修整、烹调（或不经烹调）、装罐、密封、杀菌、冷却（或无菌包装）等罐头生产工艺制成的，达到商业无菌要求，并可以在常温下储存的罐头食品的制造,Canned Food Manufacturing,
218,1451,肉、禽类罐头制造,145,3.0,,Meat and Poultry Canned Food Manufacturing,
219,1452,水产品罐头制造,145,3.0,,Aquatic Product Canned Food Manufacturing,
220,1453,蔬菜、水果罐头制造,145,3.0,,Vegetable and Fruit Canned Food Manufacturing,
221,1459,其他罐头食品制造,145,3.0,指婴幼儿辅助食品类罐头、米面食品类罐头（如八宝粥罐头等）及上述未列明的罐头食品制造,Other Canned Food Manufacturing,
222,146,调味品、发酵制品制造,14,2.0,,Condiment and Fermented Product Manufacturing,
223,1461,味精制造,146,3.0,指以淀粉或糖蜜为原料，经微生物发酵、提取、精制等工序制成的，谷氨酸钠含量在80％及以上的鲜味剂的生产活动,Monosodium Glutamate Manufacturing,
224,1462,酱油、食醋及类似制品制造,146,3.0,指以大豆和（或）脱脂大豆，小麦和（或）麸皮为原料，经微生物发酵制成的各种酱油和酱类制品，以及以单独或混合使用各种含有淀粉、糖的物料或酒精，经微生物发酵酿制的酸性调味品的生产活动,"Soy Sauce, Vinegar, and Similar Products Manufacturing",
225,1469,其他调味品、发酵制品制造,146,3.0,,Other Condiment and Fermented Product Manufacturing,
226,149,其他食品制造,14,2.0,,Other Food Manufacturing,
227,1491,营养食品制造,149,3.0,指主要适宜伤残者、老年人，含肉、鱼、水果、蔬菜、奶、麦精、钙等均质配料的营养食品的生产活动,Nutritional Food Manufacturing,
228,1492,保健食品制造,149,3.0,指标明具有特定保健功能的食品，适用于特定人群食用，具有调节机体功能，不以治疗为目的，对人体不产生急性、亚急性或慢性危害，以补充维生素、矿物质为目的的营养素补充等保健食品制造,Health Food Manufacturing,
229,1493,冷冻饮品及食用冰制造,149,3.0,指以砂糖、乳制品、豆制品、蛋制品、油脂、果料和食用添加剂等经混合配制、加热杀菌、均质、老化、冻结（凝冻）而成的冷食饮品的制造，以及食用冰的制造,Frozen Beverage and Edible Ice Manufacturing,
230,1494,盐加工,149,3.0,指以原盐为原料，经过化卤、蒸发、洗涤、粉碎、干燥、脱水、筛分等工序，或在其中添加碘酸钾及调味品等加工制成盐产品的生产活动,Salt Processing,
231,1495,食品及饲料添加剂制造,149,3.0,指增加或改善食品特色的化学品，以及补充动物饲料的营养成分和促进生长、防治疫病的制剂的生产活动,Food and Feed Additive Manufacturing,
232,1499,其他未列明食品制造,149,3.0,,Other Unspecified Food Manufacturing,
233,15,酒、饮料和精制茶制造业,C,1.0,,"Alcohol, Beverage, and Refined Tea Manufacturing",
234,151,酒的制造,15,2.0,指酒精、白酒、啤酒及其专用麦芽、黄酒、葡萄酒、果酒、配制酒以及其他酒的生产,Alcohol Manufacturing,
235,1511,酒精制造,151,3.0,指用玉米、小麦、薯类等淀粉质原料或用糖蜜等含糖质原料，经蒸煮、糖化、发酵及蒸馏等工艺制成的酒精产品的生产活动,Alcohol Production,
236,1512,白酒制造,151,3.0,指以高粱等粮谷为主要原料，以大曲、小曲或麸曲及酒母等为糖化发酵剂，经蒸煮、糖化、发酵、蒸馏、陈酿、勾兑而制成的蒸馏酒产品的生产活动,Baijiu (Chinese White Liquor) Manufacturing,
237,1513,啤酒制造,151,3.0,指以麦芽（包括特种麦芽）、水为主要原料，加啤酒花，经酵母发酵酿制而成，含二氧化碳、起泡、低酒精度的发酵酒产品（包括无醇啤酒，也称脱醇啤酒）的生产活动，以及啤酒专用原料麦芽的生产活动,Beer Manufacturing,
238,1514,黄酒制造,151,3.0,指以稻米、黍米、黑米、小麦、玉米等为主要原料，加曲、酵母等糖化发酵剂发酵酿制而成的发酵酒产品的生产活动,Huangjiu (Yellow Wine) Manufacturing,
239,1515,葡萄酒制造,151,3.0,指以新鲜葡萄或葡萄汁为原料，经全部或部分发酵酿制而成，含有一定酒精度的发酵酒产品的生产活动,Wine Manufacturing,
240,1519,其他酒制造,151,3.0,指除葡萄酒以外的果酒、配制酒以及上述未列明的其他酒产品的生产活动,Other Alcohol Manufacturing,
241,152,饮料制造,15,2.0,,Beverage Manufacturing,
242,1521,碳酸饮料制造,152,3.0,指在一定条件下充入二氧化碳气的饮用品制造，其成品中二氧化碳气的含量（20℃时的体积倍数）不低于2.0倍,Carbonated Beverage Manufacturing,
243,1522,瓶（罐）装饮用水制造,152,3.0,指以地下矿泉水和符合生活饮用水卫生标准的水为水源加工制成的，密封于塑料瓶（罐）、玻璃瓶或其他容器中，不含任何添加剂，可直接饮用的水的生产活动,Bottled (Canned) Drinking Water Manufacturing,
244,1523,果菜汁及果菜汁饮料制造,152,3.0,指以新鲜或冷藏水果和蔬菜为原料，经加工制得的果菜汁液制品生产活动，以及在果汁或浓缩果汁、蔬菜汁中加入水、糖液、酸味剂等，经调制而成的可直接饮用的饮品（果汁含量不低于10％）的生产活动,Fruit and Vegetable Juice and Fruit and Vegetable Juice Beverage Manufacturing,
245,1524,含乳饮料和植物蛋白饮料制造,152,3.0,指以鲜乳或乳制品为原料（经发酵或未经发酵），加入水、糖液等调制而成的可直接饮用的含乳饮品的生产活动，以及以蛋白质含量较高的植物的果实、种子或核果类、坚果类的果仁等为原料，在其加工制得的浆液中加入水、糖液等调制而成的可直接饮用的植物蛋白饮品的生产活动,Dairy and Plant Protein Beverage Manufacturing,
246,1525,固体饮料制造,152,3.0,指以糖、食品添加剂、果汁或植物抽提物等为原料，加工制成粉末状、颗粒状或块状制品[其成品水分(质量分数)不高于5％]的生产活动,Solid Beverage Manufacturing,
247,1529,茶饮料及其他饮料制造,152,3.0,指茶饮料、特殊用途饮料以及其他未列明的饮料制造,Tea Beverage and Other Beverage Manufacturing,
248,153,精制茶加工,15,2.0,指对毛茶或半成品原料茶进行筛分、轧切、风选、干燥、匀堆、拼配等精制加工茶叶的生产活动,Refined Tea Processing,
249,1530,精制茶加工,153,3.0,指对毛茶或半成品原料茶进行筛分、轧切、风选、干燥、匀堆、拼配等精制加工茶叶的生产活动,Refined Tea Processing,
250,16,烟草制品业,C,1.0,,Tobacco Products Industry,
251,161,烟叶复烤,16,2.0,指在原烟（初烤）基础上进行第二次烟叶水分调整的活动,Tobacco Leaf Re-drying,
252,1610,烟叶复烤,161,3.0,指在原烟（初烤）基础上进行第二次烟叶水分调整的活动,Tobacco Leaf Re-drying,
253,162,卷烟制造,16,2.0,指各种卷烟生产，但不包括生产烟用滤嘴棒的纤维丝束原料的制造,Cigarette Manufacturing,
254,1620,卷烟制造,162,3.0,指各种卷烟生产，但不包括生产烟用滤嘴棒的纤维丝束原料的制造,Cigarette Manufacturing,
255,169,其他烟草制品制造,16,2.0,,Other Tobacco Products Manufacturing,
256,1690,其他烟草制品制造,169,3.0,,Other Tobacco Products Manufacturing,
257,17,纺织业,C,1.0,,Textile Industry,
258,171,棉纺织及印染精加工,17,2.0,指棉、棉型化纤（化纤短丝）纺织及印染精加工,Cotton Spinning and Printing & Dyeing Refining,
259,1711,棉纺纱加工,171,3.0,指以棉及棉型化学纤维为主要原料进行的纺纱加工,Cotton Yarn Spinning,
260,1712,棉织造加工,171,3.0,指以棉纱、混纺纱、化学纤维纱为主要原料进行的机织物织造加工,Cotton Weaving Processing,
261,1713,棉印染精加工,171,3.0,指对非自产的棉和化学纤维织物进行漂白、染色、印花、轧光、起绒、缩水等工序的加工,"Cotton Printing, Dyeing and Finishing Processing",
262,172,毛纺织及染整精加工,17,2.0,,Wool Spinning and Dyeing & Finishing Processing,
263,1721,毛条和毛纱线加工,172,3.0,指以毛及毛型化学纤维为原料进行梳条的加工，按毛纺工艺（精梳、粗梳、半精梳）进行纺纱的加工,Wool Top and Wool Yarn Processing,
264,1722,毛织造加工,172,3.0,指以毛及毛型化学纤维纱线为原料进行的机织物织造加工,Wool Weaving Processing,
265,1723,毛染整精加工,172,3.0,指对非自产的毛织物进行漂白、染色、印花等工序的染整精加工,Wool Dyeing and Finishing Processing,
266,173,麻纺织及染整精加工,17,2.0,,Hemp Spinning and Dyeing & Finishing Processing,
267,1731,麻纤维纺前加工和纺纱,173,3.0,指以苎麻、亚麻、大麻、黄麻、剑麻、罗布麻等为原料的纺前纤维加工和纺纱加工,Hemp Fiber Pre-processing and Spinning,
268,1732,麻织造加工,173,3.0,指以苎麻、亚麻、大麻、黄麻、剑麻、罗布麻纤维纱线等为主要原料的机织物织造加工,Hemp Weaving Processing,
269,1733,麻染整精加工,173,3.0,指对非自产的麻织物进行漂白、染色、印花等工序的染整精加工,Hemp Dyeing and Finishing Processing,
270,174,丝绢纺织及印染精加工,17,2.0,,Silk Textile and Printing & Dyeing Processing,
271,1741,缫丝加工,174,3.0,指由蚕茧经过加工缫制成丝的活动,Silk Reeling Processing,
272,1742,绢纺和丝织加工,174,3.0,指以丝为主要原料进行的丝织物织造加工,Silk Spinning and Weaving Processing,
273,1743,丝印染精加工,174,3.0,指对非自产的丝织物进行漂白、染色、印花、轧光、起绒、缩水等工序的加工,Silk Printing and Dyeing Processing,
274,175,化纤织造及印染精加工,17,2.0,指经纬双向或经向以化纤长丝(不包括化纤短纤）为主要原料生产的机织物,Chemical Fiber Weaving and Printing & Dyeing Processing,
275,1751,化纤织造加工,175,3.0,指以化纤长丝(含有色长丝)为主要原料生产的机织坯布、色织布,Chemical Fiber Weaving Processing,
276,1752,化纤织物染整精加工,175,3.0,指对化纤长丝坯布进行漂白、染色、印花、轧光、起绒、缩水等染整工序的加工,Chemical Fiber Fabric Dyeing and Finishing Processing,
277,176,针织或钩针编织物及其制品制造,17,2.0,,Knitted or Crocheted Fabric and Products Manufacturing,
278,1761,针织或钩针编织物织造,176,3.0,指采用经编、纬编、横编及钩针编工艺进行的针织物织造加工,Knitted or Crocheted Fabric Weaving,
279,1762,针织或钩针编织物印染精加工,176,3.0,指对非自产的针织品进行漂白、染色、印花、轧光、起绒、缩水等工序的加工,Knitted or Crocheted Fabric Printing and Dyeing Processing,
280,1763,针织或钩针编织品制造,176,3.0,指除针织或钩针编织服装以外的其他针织品或钩针编织品的加工,Knitted or Crocheted Product Manufacturing,
281,177,家用纺织制成品制造,17,2.0,,Household Textile Products Manufacturing,
282,1771,床上用品制造,177,3.0,指以棉、麻、丝、毛、化学纤维等纤维及纺织品为主要原料，加工制造床上用品（包括含有填充物的被子、睡袋、枕头等类产品）的生产活动,Bedding Manufacturing,
283,1772,毛巾类制品制造,177,3.0,指以棉、麻、丝及化学纤维等为主要原料，加工制造毛巾类产品的生产活动,Towel Products Manufacturing,
284,1773,窗帘、布艺类产品制造,177,3.0,指以棉、麻、丝、毛及化学纤维等为主要原料，加工制造窗帘、各种装饰罩（套）、靠垫、坐垫、贮物袋等生活用布艺产品的生产活动,Curtains and Fabric Products Manufacturing,
285,1779,其他家用纺织制成品制造,177,3.0,指以棉、麻、丝、毛及化学纤维等为主要原料，加工制造毛毯、桌布、台布、餐巾、擦布、洗碗巾等餐厨生活制品的其他家用纺织制成品生产活动,Other Household Textile Products Manufacturing,
286,178,非家用纺织制成品制造,17,2.0,也称产业用纺织制成品制造,Non-Household Textile Products Manufacturing,
287,1781,非织造布制造,178,3.0,指定向或随机排列的纤维，通过摩擦、抱合或粘合，或者这些方法的组合而相互结合制成的片状物、纤网或絮垫的生产活动；所用纤维可以是天然纤维、化学纤维和无机纤维，也可以是短纤维、长丝或直接形成的纤维状物,Nonwoven Fabric Manufacturing,
288,1782,绳、索、缆制造,178,3.0,指用天然纤维和化学纤维制造绳、索具、缆绳、合股线的生产活动,"Rope, Cordage, and Cable Manufacturing",
289,1783,纺织带和帘子布制造,178,3.0,指帘子布、复合材料用基布、输送带基布、传送带和胶管等增强材料的生产活动,Textile Tape and Curtain Cloth Manufacturing,
290,1784,篷、帆布制造,178,3.0,指车用篷布、帐篷布、鞋用纺织材料、灯箱布等纺织材料的生产活动,Tarpaulin and Canvas Manufacturing,
291,1789,其他非家用纺织制成品制造,178,3.0,指革基布，过滤、防护用纺织品，工业用毡、呢，建筑用纺织品，交通运输用纺织品，包装用纺织品，文体用纺织品，绝缘隔热纺织品，农业用纺织品，渔业用纺织品，造纸用纺织品等其他产业用纺织制成品的生产活动,Other Non-Household Textile Products Manufacturing,
